,url,type,url_len,dot_count,at_count,hyphen_count,undersc_count,slash_count,doubleslash_count,backslash_count,quemark_count,asterisk_count,ampersand_count,equalto_count,percent_count,numeric_count,letter_count,num_to_alpha,domain,port,domain_length,is_https,has_digit,HTTPSDomainURL,tld,subd_count,tld_exists,is_shortened,ip_type,path_depth,dot>3,redirecting//,prefsuff,nonStdPort,domain_entropy,DomainAgeDays,DomainRegLength
4692,http://annae-unsailable.chateaubio.com/aega1t98gf.php\nwww.bigdishsat.com/satellite-changes-affecting-france/,phishing,109,5,0,4,0,5,1,1,0,0,0,0,0,3,90,0.0329670329670329,annae-unsailable.chateaubio.com,,31.0,1,0,-1,com,1,1,0,-1,3,1,-1,1,1,3.695501148817395,-1.0,-1.0
4693,https://www.fourrealities.blogspot.com/2010/03/meanwhile-by-jason-shiga.html,legitimate,76,4,0,3,0,5,1,0,0,0,0,0,0,6,57,0.1034482758620689,fourrealities.blogspot.com,,26.0,-1,0,-1,com,2,1,1,-1,3,1,-1,-1,1,3.8542858719872464,-1.0,-1.0
4694,http://tx318.com/kqe4ca,phishing,23,1,0,0,0,3,1,0,0,0,0,0,0,4,14,0.2666666666666666,tx318.com,,9.0,1,1,-1,com,0,1,0,-1,1,0,-1,-1,1,3.169925001442312,102.0,365.0
4695,http://aquatixbottle.com/yxmbfle7,phishing,33,1,0,0,0,3,1,0,0,0,0,0,0,1,27,0.0357142857142857,aquatixbottle.com,,17.0,1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.572469458770135,-1.0,-1.0
4696,https://www.whosdatedwho.com/tpx_43703/wes-scantlin/,legitimate,52,2,0,1,1,5,1,0,0,0,0,0,0,5,37,0.131578947368421,whosdatedwho.com,,16.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.327819531114783,7202.0,7305.0
4697,https://www.names.whitepages.com/shawn/maynard,legitimate,46,3,0,0,0,4,1,0,0,0,0,0,0,0,38,0.0,names.whitepages.com,,20.0,-1,0,-1,com,2,1,0,-1,2,0,-1,-1,1,3.684183719779189,10957.0,11323.0
4698,https://www.cheapticketscanada.com/flight/airline/aircanada/,legitimate,60,2,0,0,0,6,1,0,0,0,0,0,0,0,51,0.0,cheapticketscanada.com,,22.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.550340709546388,9771.0,10227.0
4699,https://www.mylife.com/swatson7849862b,legitimate,38,2,0,0,0,3,1,0,0,0,0,0,0,7,25,0.2692307692307692,mylife.com,,10.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.1219280948873624,10578.0,10958.0
4700,http://www.rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/2d4e948e50ec92f1b945b01c2d797510/personal.php,phishing,117,3,0,0,0,10,1,0,0,0,0,0,0,22,81,0.2682926829268293,rogersandstephens.com,,21.0,1,0,-1,com,1,1,0,-1,8,0,-1,-1,1,3.6537567082870015,-1.0,-1.0
4701,http://restaurantejequitiba.com.br/wp-content/uploads/Alibaba.htm,phishing,65,3,0,1,0,5,1,0,0,0,0,0,0,0,55,0.0,restaurantejequitiba.com.br,,27.0,1,0,-1,com.br,0,1,0,-1,3,0,-1,-1,1,3.754163427768881,993.0,1461.0
4702,https://www.kwqc.com/Global/story.asp?S=15903666,legitimate,48,3,0,0,0,4,1,0,1,0,0,1,0,8,30,0.2580645161290322,kwqc.com,,8.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,2.75,11333.0,11688.0
4703,http://vilalusa.com/nyx37ec,phishing,27,1,0,0,0,3,1,0,0,0,0,0,0,2,20,0.0952380952380952,vilalusa.com,,12.0,1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.2516291673878226,2174.0,2191.0
4704,https://www.rotteneggsx.com/r/show/se/398773.html?NOFOR=true,legitimate,60,3,0,0,0,6,1,0,1,0,0,1,0,6,42,0.1395348837209302,rotteneggsx.com,,15.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.373557262275185,391.0,730.0
4705,http://hyhpzx.cn/js/?us.battle.net/login/en/=,phishing,45,3,0,0,0,7,1,0,1,0,0,1,0,0,32,0.0,hyhpzx.cn,,9.0,1,0,-1,cn,0,1,0,-1,2,0,-1,-1,1,2.94770277922009,2304.0,2557.0
4706,https://www.linkedin.com/directory/people/calenda.html,legitimate,54,3,0,0,0,5,1,0,0,0,0,0,0,0,45,0.0,linkedin.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.2516291673878226,8558.0,8766.0
4707,https://www.loopnet.com/Minnesota/Cook-Commercial-Real-Estate/,legitimate,62,2,0,3,0,5,1,0,0,0,0,0,0,0,51,0.0,loopnet.com,,11.0,-1,0,-1,com,1,1,1,-1,3,0,-1,-1,1,3.0271691184406184,11211.0,14244.0
4708,http://208.115.125.237/,phishing,23,3,0,0,0,3,1,0,0,0,0,0,0,12,4,2.4,208.115.125.237,,15.0,1,1,-1,,0,0,0,1,1,0,-1,-1,1,2.8225797618424915,9064.0,12418.0
4709,https://www.wn.com/Canadian_National_Railway,legitimate,44,2,0,0,2,3,1,0,0,0,0,0,0,0,36,0.0,wn.com,,6.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,2.584962500721156,-1.0,-1.0
4710,https://www.travelpod.com/ad/Circuit_Gilles_Villeneuve-Montreal,legitimate,63,2,0,1,2,4,1,0,0,0,0,0,0,0,53,0.0,travelpod.com,,13.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.546593564294939,-1.0,-1.0
4711,https://www.pipl.com/directory/name/Crane/Ernie,legitimate,47,2,0,0,0,6,1,0,0,0,0,0,0,0,38,0.0,pipl.com,,8.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,2.75,9628.0,9862.0
4712,https://www.archiver.rootsweb.ancestry.com/th/read/DYESS/1998-02/0888477425,legitimate,75,4,0,1,0,7,1,0,0,0,0,0,0,16,46,0.3404255319148936,archiver.rootsweb.ancestry.com,,30.0,-1,0,-1,com,3,1,0,-1,5,1,-1,-1,1,3.8062389286533898,11285.0,11689.0
4713,http://www.jhgravittconstruction.com/modules/mod_poll/tmpl/loud/loud/,phishing,69,2,0,0,1,8,1,0,0,0,0,0,0,0,57,0.0,jhgravittconstruction.com,,25.0,1,0,-1,com,1,1,0,-1,6,0,-1,-1,1,3.7034651896016473,-1.0,-1.0
4714,https://www.youtube.com/watch?v=g0jxy1-tCs0,legitimate,43,2,0,1,0,3,1,0,1,0,0,1,0,3,31,0.09375,youtube.com,,11.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.095795255000934,7722.0,8035.0
4715,http://zgurovsky.com/tmp/install_4f1fee091012b/webstat/deutsche_telekom_ag,phishing,74,1,0,0,3,6,1,0,0,0,0,0,0,8,55,0.1428571428571428,zgurovsky.com,,13.0,1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,3.546593564294939,-1.0,-1.0
4716,https://www.schools.privateschoolsreport.com/Missouri/KansasCity/ArchbishopOHaraHighSchool.html,legitimate,95,4,0,0,0,5,1,0,0,0,0,0,0,0,85,0.0,schools.privateschoolsreport.com,,32.0,-1,0,-1,com,2,1,1,-1,3,1,-1,-1,1,3.5931390622295662,7562.0,7670.0
4717,https://www.imdb.com/title/tt0325055/,legitimate,37,2,0,0,0,5,1,0,0,0,0,0,0,7,22,0.3043478260869565,imdb.com,,8.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,2.75,11051.0,11322.0
4718,https://www.ucdavisags.blogspot.com/,legitimate,36,3,0,0,0,3,1,0,0,0,0,0,0,0,29,0.0,ucdavisags.blogspot.com,,23.0,-1,0,-1,com,2,1,1,-1,1,0,-1,-1,1,3.762267390651494,-1.0,-1.0
4719,https://www.chowhound.chow.com/topics/662607,legitimate,44,3,0,0,0,4,1,0,0,0,0,0,0,6,30,0.1935483870967742,chowhound.chow.com,,18.0,-1,0,-1,com,2,1,0,-1,2,0,-1,-1,1,2.974937501201927,11121.0,11322.0
4720,https://www.rocketlawyer.com/quit_claim_deed-form.aspx?topic=quit_claim_deed_grantor,legitimate,84,3,0,1,5,3,1,0,1,0,0,1,0,0,69,0.0,rocketlawyer.com,,16.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.5,8119.0,8401.0
4721,http://www.trademissionmgt.com/dbmail/Validation/login.php?cmd=login_submit&id=1af256b8a8fed09f5ba6ea5ed19bd6c41af256b8a8fed09f5ba6ea5ed19bd6c4&session=1af256b8a8fed09f5ba6ea5ed19bd6c41af256b8a8fed09f5ba6ea5ed19bd6c4,phishing,216,3,0,0,1,5,1,0,1,0,2,3,0,60,140,0.425531914893617,trademissionmgt.com,,19.0,1,0,-1,com,1,1,1,-1,3,0,-1,-1,1,3.5766176449086657,223.0,365.0
4722,http://icjrdsuouoxjxref.click/information.cgi,phishing,45,2,0,0,0,3,1,0,0,0,0,0,0,0,39,0.0,icjrdsuouoxjxref.click,,22.0,1,0,-1,click,0,1,0,-1,1,0,-1,-1,1,3.697845823084412,-1.0,-1.0
4723,http://westwoodconsultancy.com/Gi/undex.php,phishing,43,2,0,0,0,4,1,0,0,0,0,0,0,0,36,0.0,westwoodconsultancy.com,,23.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.621175542919471,-1.0,-1.0
4724,https://www.hotelplanner.com/Hotels/27512-NEAR-AXA-Arena,legitimate,56,2,0,3,0,4,1,0,0,0,0,0,0,5,41,0.119047619047619,hotelplanner.com,,16.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.5,8343.0,8861.0
4725,http://lacajaverde.com/wp-content/themes/update_ik/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,phishing,122,2,0,2,4,7,1,0,1,0,1,1,0,1,101,0.0098039215686274,lacajaverde.com,,15.0,1,0,-1,com,0,1,0,-1,5,0,-1,-1,1,3.323231428797621,5419.0,5479.0
4726,http://www.vilastefania.go.ro/987nkjh8,phishing,38,3,0,0,0,3,1,0,0,0,0,0,0,4,27,0.1428571428571428,vilastefania.go.ro,,18.0,1,0,-1,ro,2,1,0,-1,1,0,-1,-1,1,3.5724312513221195,9228.0,-1.0
4727,http://webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=6459189a13eea6590e83257ea52b96d96459189a13eea6590e83257ea52b96d9,phishing,165,5,0,1,4,5,1,0,1,0,1,2,0,46,98,0.4646464646464646,webmail.mhcable.com,,19.0,1,0,-1,com,1,1,0,-1,3,1,-1,-1,1,3.3660913291191923,10694.0,11687.0
4728,http://cengizgulec.com/fotolar/adobesecure,phishing,42,1,0,0,0,4,1,0,0,0,0,0,0,0,36,0.0,cengizgulec.com,,15.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.323231428797621,-1.0,-1.0
4729,http://4.pianetapollo.com/links/dedicates_user.php,phishing,50,3,0,0,1,4,1,0,0,0,0,0,0,1,40,0.024390243902439,4.pianetapollo.com,,18.0,1,1,-1,com,1,1,0,-1,2,0,-1,-1,1,3.4613201402110083,-1.0,-1.0
4730,https://www.rightnow.com/,legitimate,25,2,0,0,0,3,1,0,0,0,0,0,0,0,19,0.0,rightnow.com,,12.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.4182958340544896,10321.0,10591.0
4731,https://www.myspace.com/brandon_lee_forever,legitimate,43,2,0,0,2,3,1,0,0,0,0,0,0,0,35,0.0,myspace.com,,11.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.095795255000934,11003.0,12055.0
4732,https://forms.office.com/Pages/ResponsePage.aspx?id=23Gpq_Q3EUasfPuZEbojabVR1KqYU2hHrAQDKRgvBkRUNDFKV1o2OURJN0tTUDZHQlZOUlJEOERYSS4u,phishing,132,3,0,0,1,4,1,0,1,0,0,1,0,9,112,0.079646017699115,forms.office.com,,16.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.0306390622295662,9850.0,10227.0
4733,http://ruathanhep.ru/gate.php,phishing,29,2,0,0,0,3,1,0,0,0,0,0,0,0,23,0.0,ruathanhep.ru,,13.0,1,0,-1,ru,0,1,0,-1,1,0,-1,-1,1,3.0850551027564768,-1.0,-1.0
4734,http://fyjconstructora.com/File.documentts/Imagedrive.documento/Imagedrive.file/filewordss/index.php,phishing,100,5,0,0,0,7,1,0,0,0,0,0,0,0,87,0.0,fyjconstructora.com,,19.0,1,0,-1,com,0,1,0,-1,5,1,-1,-1,1,3.5368867237421675,-1.0,-1.0
4735,https://www.lyricsbay.com/celph_titled_f_big_scoob_lyrics.html,legitimate,62,3,0,0,5,3,1,0,0,0,0,0,0,0,50,0.0,lyricsbay.com,,13.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.3927474104487847,1801.0,2191.0
4736,http://secure.square.logindqxo.usa.cc/account/app/svc/login.html...,phishing,67,8,0,0,0,6,1,0,0,0,0,0,0,0,52,0.0,secure.square.logindqxo.usa.cc,,30.0,1,0,-1,cc,3,1,0,-1,4,1,-1,-1,1,3.739572261986723,2334.0,2922.0
4737,http://www.nags-ksa.info/modules/rt/helper/,phishing,43,2,0,1,0,6,1,0,0,0,0,0,0,0,33,0.0,nags-ksa.info,,13.0,1,0,-1,info,1,1,0,-1,4,0,-1,1,1,3.238901256602631,-1.0,-1.0
4738,https://www.madashelland.com/?p=746,legitimate,35,2,0,0,0,3,1,0,1,0,0,1,0,3,24,0.12,madashelland.com,,16.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.327819531114783,512.0,730.0
4739,https://www.emusic.com/artist/Fleetwood-Mac-MP3-Download/10564324.html,legitimate,70,3,0,3,0,5,1,0,0,0,0,0,0,9,49,0.18,emusic.com,,10.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,2.9219280948873623,9849.0,10227.0
4740,http://vikingradom.freehost.pl/67j5hg,phishing,37,2,0,0,0,3,1,0,0,0,0,0,0,3,28,0.1034482758620689,vikingradom.freehost.pl,,23.0,1,0,-1,pl,1,1,0,-1,1,0,-1,-1,1,4.088779347361361,8082.0,8401.0
4741,http://listas.ciecti.gob.ar/mailman/options/list.ipmb2015,phishing,57,4,0,0,0,5,1,0,0,0,0,0,0,4,43,0.0909090909090909,listas.ciecti.gob.ar,,20.0,1,0,-1,gob.ar,1,1,0,-1,3,1,-1,-1,1,3.4464393446710155,-1.0,-1.0
4742,https://www.litl-sprouts.com/,legitimate,29,2,0,1,0,3,1,0,0,0,0,0,0,0,22,0.0,litl-sprouts.com,,16.0,-1,0,-1,com,1,1,0,-1,1,0,-1,1,1,3.5,6018.0,6209.0
4743,http://www.sherwoodelectronics.co.uk/wp-content/plugins/wpsecone/indexss.html,phishing,77,4,0,1,0,6,1,0,0,0,0,0,0,0,65,0.0,sherwoodelectronics.co.uk,,25.0,1,0,-1,co.uk,1,1,0,-1,4,1,-1,-1,1,3.7034651896016473,9444.0,10227.0
4744,https://www.lapbandtalk.com/topic/131581-pain-in-chest/,legitimate,55,2,0,3,0,5,1,0,0,0,0,0,0,6,38,0.1538461538461538,lapbandtalk.com,,15.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.456564762130954,8296.0,8401.0
4745,http://vip01-secure.000webhostapp.com/payment-update.html?ref=settings_nav&amp;tab=payments,phishing,91,3,0,2,1,3,1,0,1,0,1,2,0,5,71,0.0694444444444444,vip01-secure.000webhostapp.com,,30.0,1,1,-1,com,1,1,0,-1,1,0,-1,1,1,4.056564762130955,3619.0,4748.0
4746,https://www.thirdstringgoalie.blogspot.com/2009_11_01_archive.html,legitimate,66,4,0,0,3,3,1,0,0,0,0,0,0,8,47,0.1666666666666666,thirdstringgoalie.blogspot.com,,30.0,-1,0,-1,com,2,1,1,-1,1,1,-1,-1,1,3.898068512058839,-1.0,-1.0
4747,https://www.abbreviations.com/WIMU,legitimate,34,2,0,0,0,3,1,0,0,0,0,0,0,0,28,0.0,abbreviations.com,,17.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.616874605956222,8986.0,10592.0
4748,http://wildhorses.awardspace.info/hindex.php,phishing,44,3,0,0,0,3,1,0,0,0,0,0,0,0,37,0.0,wildhorses.awardspace.info,,26.0,1,0,-1,info,1,1,0,-1,1,0,-1,-1,1,3.796217602590057,-1.0,-1.0
4749,http://kavupdate.net/resume.rar,phishing,31,2,0,0,0,3,1,0,0,0,0,0,0,0,25,0.0,kavupdate.net,,13.0,1,0,-1,net,0,1,0,-1,1,0,-1,-1,1,3.238901256602631,-1.0,-1.0
4750,https://www.btjunkie.org/torrent/Shakira-Fijaci-n-Oral-Vol-1-Deluxe-Edition-CD/40320616befa256eae17149ecdca16de0c35a871f784,legitimate,123,2,0,8,0,5,1,0,0,0,0,0,0,28,79,0.35,btjunkie.org,,12.0,-1,0,-1,org,1,1,0,-1,3,0,-1,-1,1,3.584962500721156,-1.0,-1.0
4751,http://secure.square.login-sezy.usa.cc/account/app/svc/login.html...,phishing,68,8,0,1,0,6,1,0,0,0,0,0,0,0,52,0.0,secure.square.login-sezy.usa.cc,,31.0,1,0,-1,cc,3,1,0,-1,4,1,-1,1,1,3.744203568311813,2334.0,2922.0
4752,https://www.kimbarlow.ca/order-discs-by-mail.html,legitimate,49,3,0,3,0,3,1,0,0,0,0,0,0,0,39,0.0,kimbarlow.ca,,12.0,-1,0,-1,ca,1,1,0,-1,1,0,-1,-1,1,3.4182958340544896,7033.0,7304.0
4753,http://dbkunsult.eu/globally/,phishing,29,1,0,0,0,4,1,0,0,0,0,0,0,0,23,0.0,dbkunsult.eu,,12.0,1,0,-1,eu,0,1,0,-1,2,0,-1,-1,1,3.188721875540867,-1.0,-1.0
4754,http://www.openofficev.info/decod9/unzip.js,phishing,43,3,0,0,0,4,1,0,0,0,0,0,0,1,34,0.0285714285714285,openofficev.info,,16.0,1,0,-1,info,1,1,0,-1,2,0,-1,-1,1,3.0306390622295662,-1.0,-1.0
4755,https://www.facebook.com/people/Carlos-Opio/570182228,legitimate,53,2,0,1,0,5,1,0,0,0,0,0,0,9,35,0.25,facebook.com,,12.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.0220552088742005,10602.0,13514.0
4756,http://lluisgratacos.es/wp-content/gpdf/,phishing,40,1,0,1,0,5,1,0,0,0,0,0,0,0,32,0.0,lluisgratacos.es,,16.0,1,0,-1,es,0,1,0,-1,3,0,-1,-1,1,3.452819531114783,-1.0,-1.0
4757,https://www.vaniercollege.qc.ca/audiovisual/slideshow/slideshow114/awards03.html,legitimate,80,4,0,0,0,6,1,0,0,0,0,0,0,5,64,0.0769230769230769,vaniercollege.qc.ca,,19.0,-1,0,-1,qc.ca,1,0,0,-1,4,1,-1,-1,1,3.431623565847431,9283.0,11600.0
4758,http://groups.google.com/a/ci.stevenson.wa.us/group/utilities/pendmsg?view=full&pending_id=3234327762619835073,phishing,110,5,0,0,1,7,1,0,1,0,1,2,0,19,73,0.2567567567567567,groups.google.com,,17.0,1,0,-1,com,1,1,0,-1,5,1,-1,-1,1,3.219528282299547,10432.0,11322.0
4759,https://www.home.dancehallreggae.com/,legitimate,37,3,0,0,0,3,1,0,0,0,0,0,0,0,30,0.0,home.dancehallreggae.com,,24.0,-1,0,-1,com,2,1,0,-1,1,0,-1,-1,1,3.470175521464345,-1.0,-1.0
4760,http://ltraincapital.com/number%20page/gdocN/gdocs/index.php?ip=217.13...,phishing,73,6,0,0,0,6,1,0,1,0,0,1,1,7,50,0.1372549019607843,ltraincapital.com,,17.0,1,0,-1,com,0,1,0,-1,4,1,-1,-1,1,3.3371753411230767,4514.0,4748.0
4761,https://www.peaceoneday.org/,legitimate,28,2,0,0,0,3,1,0,0,0,0,0,0,0,22,0.0,peaceoneday.org,,15.0,-1,0,-1,org,1,1,0,-1,1,0,-1,-1,1,3.323231428797621,9863.0,10227.0
4762,http://www.bomsucessonews.com/wp-includes/Last/AOL/index-aol.html,phishing,65,3,0,2,0,6,1,0,0,0,0,0,0,0,53,0.0,bomsucessonews.com,,18.0,1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.1279868068776757,-1.0,-1.0
4763,http://votrefacture-activation-espace.pswebshop.com/Mobile.free.fr/moncompte/espace.php?clientid=136981,phishing,103,5,0,2,0,5,1,0,1,0,0,1,0,6,82,0.072289156626506,votrefacture-activation-espace.pswebshop.com,,44.0,1,0,-1,com,1,1,0,-1,3,1,-1,1,1,4.024899448665394,4325.0,4383.0
4764,https://www.familytreemaker.genealogy.com/users/a/b/b/Richard-W-Abbott/WEBSITE-0001/UHP-0005.html,legitimate,97,4,0,4,0,9,1,0,0,0,0,0,0,8,71,0.1111111111111111,familytreemaker.genealogy.com,,29.0,-1,0,-1,com,2,1,0,-1,7,1,-1,-1,1,3.7159321855150287,9924.0,10592.0
4765,https://www.celebitchy.com/59542/jason_bateman_booze_blow_were_like_ketchup_french_fries/,legitimate,89,2,0,0,8,5,1,0,0,0,0,0,0,5,68,0.072463768115942,celebitchy.com,,14.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.3248629576173565,7347.0,8035.0
4766,https://www.georgepost.net/,legitimate,27,2,0,0,0,3,1,0,0,0,0,0,0,0,21,0.0,georgepost.net,,14.0,-1,0,-1,net,1,1,0,-1,1,0,-1,-1,1,3.0391486719030705,6751.0,6940.0
4767,https://www.benderfilms.com/,legitimate,28,2,0,0,0,3,1,0,0,0,0,0,0,0,22,0.0,benderfilms.com,,15.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.640223928941852,-1.0,-1.0
4768,http://maxrulz.com/New/excel.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,phishing,247,14,0,0,0,4,1,0,2,0,10,6,0,62,138,0.4460431654676259,maxrulz.com,,11.0,1,0,-1,com,0,1,0,-1,2,1,-1,-1,1,3.277613436819116,9442.0,9619.0
4769,http://artistsoftanzania.org/claimc/language/en-GB/update/websc.php,phishing,67,2,0,1,0,7,1,0,0,0,0,0,0,0,56,0.0,artistsoftanzania.org,,21.0,1,0,-1,org,0,1,0,-1,5,0,-1,-1,1,3.3087513512471665,-1.0,-1.0
4770,https://www.travels.com/destinations/usa/payments-walt-disney-world-vacation/,legitimate,77,2,0,4,0,6,1,0,0,0,0,0,0,0,64,0.0,travels.com,,11.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.4594316186372973,11564.0,14244.0
4771,https://www.screenrant.com/legendary-pictures-mass-effect-movie-rob-61649/,legitimate,74,2,0,6,0,4,1,0,0,0,0,0,0,5,56,0.087719298245614,screenrant.com,,14.0,-1,0,-1,com,1,1,1,-1,2,0,-1,-1,1,3.235926350629033,8156.0,8401.0
4772,http://auth01.secure.server.chase.verification-id.2385475234.jasondwebb.com/chase-confirm/785091dcdf1e742cfb456cb871bdd618/,phishing,123,7,0,2,0,5,1,0,0,0,0,0,0,31,77,0.3974358974358974,auth01.secure.server.chase.verification-id.2385475234.jasondwebb.com,,68.0,1,1,-1,com,6,1,0,-1,3,1,-1,1,1,4.527788482265487,3796.0,4018.0
4773,https://www.city-data.com/neighborhood/Kessler-Farms-Nashua-NH.html,legitimate,67,3,0,4,0,4,1,0,0,0,0,0,0,0,55,0.0,city-data.com,,13.0,-1,0,-1,com,1,1,0,-1,2,0,-1,1,1,3.238901256602631,8265.0,8766.0
4774,https://www.motorcyclistonline.com/2010/flyscooters/ii_bello/05/index.html,legitimate,74,3,0,0,1,7,1,0,0,0,0,0,0,6,56,0.1052631578947368,motorcyclistonline.com,,22.0,-1,0,-1,com,1,1,0,-1,5,0,-1,-1,1,3.42511855035714,9364.0,9496.0
4775,https://www.answers.com/topic/minority,legitimate,38,2,0,0,0,4,1,0,0,0,0,0,0,0,31,0.0,answers.com,,11.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.277613436819116,10915.0,11527.0
4776,https://www.encyclopedia2.thefreedictionary.com/wild+basil,legitimate,58,3,0,0,0,3,1,0,0,0,0,0,0,1,49,0.02,encyclopedia2.thefreedictionary.com,,35.0,-1,1,-1,com,2,1,0,-1,1,0,-1,-1,1,3.897299717551716,8342.0,11323.0
4777,https://www.blogs.suntimes.com/ebert/2010/08/the_first_time_i_heard.html,legitimate,72,4,0,0,4,6,1,0,0,0,0,0,0,6,51,0.1153846153846153,blogs.suntimes.com,,18.0,-1,0,-1,com,2,1,0,-1,4,1,-1,-1,1,3.5724312513221195,11215.0,11322.0
4778,http://0s.mfrwg33vnz2hg.m5xw6z3mmuxgg33n.mbway.ru/ManageAccount,phishing,63,4,0,0,0,3,1,0,0,0,0,0,0,9,46,0.1914893617021276,0s.mfrwg33vnz2hg.m5xw6z3mmuxgg33n.mbway.ru,,42.0,1,1,-1,ru,3,1,0,-1,1,1,-1,-1,1,4.107218173944544,5802.0,5844.0
4779,https://www.sharetv.org/shows/malcolm_and_eddie,legitimate,47,2,0,0,2,4,1,0,0,0,0,0,0,0,38,0.0,sharetv.org,,11.0,-1,0,-1,org,1,1,0,-1,2,0,-1,-1,1,3.277613436819116,7033.0,7305.0
4780,https://www.bcdb.com/cartoons/Other_Studios/N/National_Film_Board_of_Canada/index.html,legitimate,86,3,0,0,5,7,1,0,0,0,0,0,0,0,70,0.0,bcdb.com,,8.0,-1,0,-1,com,1,1,0,-1,5,0,-1,-1,1,2.5,9639.0,9862.0
4781,http://www.shape-love.org/azziu/line/verify.html...,phishing,51,6,0,1,0,5,1,0,0,0,0,0,0,0,38,0.0,shape-love.org,,14.0,1,0,-1,org,1,1,0,-1,3,1,-1,1,1,3.521640636343318,-1.0,-1.0
4782,https://www.isthisyour.name/lewis_nixon.htm,legitimate,43,3,0,0,1,3,1,0,0,0,0,0,0,0,35,0.0,isthisyour.name,,15.0,-1,0,-1,name,1,1,0,-1,1,0,-1,-1,1,3.640223928941852,-1.0,-1.0
4783,http://darkermindz.com/modules/wellsfargoo/4fa1f5928cf45f92c422685a80b431e1/index_login.htm,phishing,91,2,0,0,1,6,1,0,0,0,0,0,0,22,59,0.3666666666666666,darkermindz.com,,15.0,1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,3.506890595608519,-1.0,-1.0
4784,https://www.genealogytrails.com/tenn/maury/deaths1908-1912C-D.html,legitimate,66,3,0,2,0,5,1,0,0,0,0,0,0,8,47,0.1666666666666666,genealogytrails.com,,19.0,-1,0,-1,com,1,1,0,-1,3,0,-1,-1,1,3.721611723969901,7346.0,7670.0
4785,https://www.thebiglead.com/index.php/2011/10/20/major-league-baseball-opens-doors-for-2012-fan-cave-dream-job-challenge/,legitimate,120,3,0,11,0,8,1,0,0,0,0,0,0,12,85,0.1395348837209302,thebiglead.com,,14.0,-1,0,-1,com,1,1,0,-1,6,0,-1,-1,1,3.664497779200461,7351.0,8766.0
4786,https://www.njrangersfc.com/,legitimate,28,2,0,0,0,3,1,0,0,0,0,0,0,0,22,0.0,njrangersfc.com,,15.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.506890595608519,-1.0,-1.0
4787,https://away.vk.com/away.php?to=https://ybsonhelenbrown.co.uk/ses/49714df157774f22e3f6f4bc2091ad78076/login/verify/,phishing,115,5,0,0,0,10,2,0,1,0,0,1,0,25,71,0.3472222222222222,away.vk.com,,11.0,-1,0,-1,com,1,1,0,-1,1,1,-1,-1,1,3.095795255000934,10515.0,10591.0
