,url,type,url_len,dot_count,at_count,hyphen_count,undersc_count,slash_count,doubleslash_count,backslash_count,quemark_count,asterisk_count,ampersand_count,equalto_count,percent_count,numeric_count,letter_count,num_to_alpha,domain,port,domain_length,is_https,has_digit,HTTPSDomainURL,tld,subd_count,tld_exists,is_shortened,ip_type,path_depth,dot>3,redirecting//,prefsuff,nonStdPort,domain_entropy,DomainAge,DomainEndPeriod,web_traffic
40,http://ipckuwait.com/audio/prbaby/login.jsp.htm,phishing,47,3,0,0,0,5,1,0,0,0,0,0,0,0,38,0.0,ipckuwait.com,,13.0,1,0,-1,com,0,1,1,-1,3,0,-1,-1,1,3.3927474104487847,1,1,-1
41,http://185.125.4.222/ssh.txt,phishing,28,4,0,0,0,3,1,0,0,0,0,0,0,10,10,0.9090909090909092,185.125.4.222,,13.0,1,1,-1,,0,0,0,1,1,1,-1,-1,1,2.4116022179746714,-1,-1,-1
42,https://reviewcentre.com/reviews189170.html,legitimate,43,2,0,0,0,3,1,0,0,0,0,0,0,6,31,0.1875,reviewcentre.com,,16.0,-1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.25,1,1,0
43,https://fifa.com/classicfootball/clubs/club=1914840/index.html,legitimate,62,2,0,0,0,6,1,0,0,0,0,1,0,7,45,0.1521739130434782,fifa.com,,8.0,-1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,2.75,-1,-1,1
44,http://jhdgh.bid/search/x1.dat,phishing,30,2,0,0,0,4,1,0,0,0,0,0,0,1,22,0.0434782608695652,jhdgh.bid,,9.0,1,0,-1,bid,0,1,0,-1,2,0,-1,-1,1,2.725480556997868,-1,-1,-1
45,http://dmmusic.eu/rss/index.php,phishing,31,2,0,0,0,4,1,0,0,0,0,0,0,0,24,0.0,dmmusic.eu,,10.0,1,0,-1,eu,0,1,0,-1,2,0,-1,-1,1,2.9219280948873623,-1,-1,-1
46,http://coloco.sallyforsenate.org/6nhzjh1hvb\nholotilicga.medproshealthcare.com/bannerbox/frame.html,phishing,99,5,0,0,0,5,1,1,0,0,0,0,0,2,85,0.0232558139534883,coloco.sallyforsenate.org,,25.0,1,0,-1,org,1,1,0,-1,3,1,-1,-1,1,3.509275070710713,-1,-1,-1
47,https://parentmap.com/article/camp-fire-usa-today,legitimate,49,1,0,3,0,4,1,0,0,0,0,0,0,0,40,0.0,parentmap.com,,13.0,-1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.238901256602631,1,1,0
48,http://cursilhocuritiba.com.br/libraries/vendor/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,phishing,311,15,0,0,0,6,1,0,2,0,12,9,0,74,179,0.4111111111111111,cursilhocuritiba.com.br,,23.0,1,0,-1,com.br,0,1,0,-1,4,1,-1,-1,1,3.5555331514269954,1,1,-1
49,https://audioenglish.net/dictionary/united_states_army_rangers.htm,legitimate,66,2,0,0,3,4,1,0,0,0,0,0,0,0,56,0.0,audioenglish.net,,16.0,-1,0,-1,net,0,1,0,-1,2,0,-1,-1,1,3.625,1,-1,-1
50,http://greenvillage.edu.rs/wq-admin/dropbox/proposal,phishing,52,2,0,1,0,5,1,0,0,0,0,0,0,0,43,0.0,greenvillage.edu.rs,,19.0,1,0,-1,edu.rs,0,1,0,-1,3,0,-1,-1,1,3.4058222502856905,1,1,-1
51,http://hollywoodjesus.com/8g74crec,phishing,34,1,0,0,0,3,1,0,0,0,0,0,0,3,26,0.1111111111111111,hollywoodjesus.com,,18.0,1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.5032583347756456,1,1,-1
52,http://suryaee.com/googledoc/?cba51fb77629deaf1b1810d9d717d3ab854b3210,phishing,70,1,0,0,0,4,1,0,1,0,0,0,0,24,39,0.6,suryaee.com,,11.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.277613436819116,-1,-1,-1
53,http://nl-bnk.com/amsterdamtradebank/ibank/,phishing,43,1,0,1,0,5,1,0,0,0,0,0,0,0,35,0.0,nl-bnk.com,,10.0,1,0,-1,com,0,1,0,-1,3,0,-1,1,1,3.1219280948873624,-1,-1,-1
54,https://yelp.com/biz/california-coastal-trail-san-francisco,legitimate,59,1,0,4,0,4,1,0,0,0,0,0,0,0,49,0.0,yelp.com,,8.0,-1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.0,1,1,1
55,http://184.173.28.174/adobe_flashplayer_7,phishing,41,3,0,0,2,3,1,0,0,0,0,0,0,12,20,0.5714285714285714,184.173.28.174,,14.0,1,1,-1,,0,0,0,1,1,0,-1,-1,1,2.6995138503199656,-1,-1,-1
56,https://sites.google.com/site/fivegateways/alphabetical-index-s/salkeld,legitimate,71,2,0,2,0,6,1,0,0,0,0,0,0,0,60,0.0,sites.google.com,,16.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.202819531114783,1,1,-1
57,http://ankarasoveyapi.com/Cesc/bookmark/index.php?.randInboxLight.aspx?n74256418&amp;=&amp;email=abuse@laugier.com%20&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randInboxLightaspxn.1774256418&amp;rand.13InboxLi,phishing,255,12,1,0,0,5,1,0,2,0,10,8,1,47,158,0.2955974842767295,ankarasoveyapi.com,,18.0,1,0,-1,com,0,1,0,-1,3,1,-1,-1,1,3.614369445886757,-1,-1,-1
58,http://boschenmasonry.com/wp-includes/aa.php?p=99x7319q2d817l,phishing,61,2,0,1,0,4,1,0,1,0,0,1,0,10,41,0.238095238095238,boschenmasonry.com,,18.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.4613201402110083,1,1,-1
59,http://construction.johawaki.com.my/modules/sd/,phishing,47,3,0,0,0,5,1,0,0,0,0,0,0,0,38,0.0,construction.johawaki.com.my,,28.0,1,0,-1,com.my,1,1,0,-1,3,0,-1,-1,1,3.824862957617357,1,1,-1
60,https://en.wikipedia.org/wiki/Brandon_Kolb,legitimate,42,2,0,0,1,4,1,0,0,0,0,0,0,0,34,0.0,en.wikipedia.org,,16.0,-1,0,-1,org,1,1,0,-1,2,0,-1,-1,1,3.452819531114783,1,1,-1
61,http://suruburi-autoforante.ro/downloader_misc/template/install/MOBILE/mma/,phishing,75,1,0,1,1,8,1,0,0,0,0,0,0,0,63,0.0,suruburi-autoforante.ro,,23.0,1,0,-1,ro,0,1,0,-1,6,0,-1,1,1,3.44726249944121,1,-1,-1
62,http://13453765871837679316.googlegroups.com/attach/5ed5d019a6363180/docfile.htm?part=0.1&amp;view=1&amp;vt=ANaJVrHItotaI5mr7purE76m06Ka_W8XfrI31AXsZDPxwDwyuw2AbaRmQOuSthSceSV6vagCUNCoaNPqAnsmVHs0yOXsmL-mHQwtml7IDSokHZyivX-z27U,phishing,227,4,0,2,1,5,1,0,1,0,2,3,0,50,156,0.3184713375796178,13453765871837679316.googlegroups.com,,37.0,1,1,-1,com,1,1,0,-1,3,1,-1,-1,1,4.013111135723804,1,1,-1
63,http://wphone3c.com/6ap7em,phishing,26,1,0,0,0,3,1,0,0,0,0,0,0,3,18,0.1578947368421052,wphone3c.com,,12.0,1,1,-1,com,0,1,0,-1,1,0,-1,-1,1,3.2516291673878226,-1,-1,-1
64,https://consumerguideauto.howstuffworks.com/1995-to-2005-chevrolet-cavalier-6.htm,legitimate,81,3,0,5,0,3,1,0,0,0,0,0,0,9,60,0.1475409836065573,consumerguideauto.howstuffworks.com,,35.0,-1,0,-1,com,1,1,0,-1,1,0,-1,-1,1,3.976010789042101,1,1,-1
65,http://easvarahospital.com/app/webroot/files/dhl/ecc06aeacdcc42022...,phishing,69,4,0,0,0,7,1,0,0,0,0,0,0,7,50,0.1372549019607843,easvarahospital.com,,19.0,1,0,-1,com,0,1,0,-1,5,1,-1,-1,1,3.616348566075164,1,1,-1
66,https://192.com/atoz/people/jackson/bernice/,legitimate,44,1,0,0,0,7,1,0,0,0,0,0,0,3,32,0.0909090909090909,192.com,,7.0,-1,1,-1,com,0,1,0,-1,5,0,-1,-1,1,2.807354922057604,1,1,0
67,https://wilsonsalmanac.com/book/sep3.html,legitimate,41,2,0,0,0,4,1,0,0,0,0,0,0,1,33,0.0294117647058823,wilsonsalmanac.com,,18.0,-1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.239097917988786,1,1,-1
68,http://j4gww2.myckck.in/,phishing,24,2,0,0,0,3,1,0,0,0,0,0,0,2,16,0.1176470588235294,j4gww2.myckck.in,,16.0,1,1,-1,in,1,1,0,-1,1,0,-1,-1,1,3.5,-1,-1,-1
69,http://bonus.status-eth.top/,phishing,28,2,0,1,0,3,1,0,0,0,0,0,0,0,21,0.0,bonus.status-eth.top,,20.0,1,0,-1,top,1,1,0,-1,1,0,-1,1,1,3.3841837197791893,-1,-1,-1
70,https://findarticles.com/p/articles/mi_m2838/is_4_37/ai_n6129670/,legitimate,65,1,0,0,4,8,1,0,0,0,0,0,0,14,37,0.3684210526315789,findarticles.com,,16.0,-1,0,-1,com,0,1,0,-1,6,0,-1,-1,1,3.75,1,1,0
71,https://sportsillustrated.cnn.com/baseball/mlb/players/5700/index.html,legitimate,70,3,0,0,0,7,1,0,0,0,0,0,0,4,55,0.0714285714285714,sportsillustrated.cnn.com,,25.0,-1,0,-1,com,1,1,0,-1,5,0,-1,-1,1,3.7834651896016473,1,1,-1
72,https://rcanumberone.com/,legitimate,25,1,0,0,0,3,1,0,0,0,0,0,0,0,20,0.0,rcanumberone.com,,16.0,-1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,3.25,-1,1,-1
73,http://aycilinsaat.com/7g6bubt7v?xFPABXf=VIkeQor,phishing,48,1,0,0,0,3,1,0,1,0,0,1,0,3,38,0.0769230769230769,aycilinsaat.com,,15.0,1,0,-1,com,0,1,1,-1,1,0,-1,-1,1,3.323231428797621,-1,-1,-1
74,http://updconfs.com/78E8on/h1b.pac,phishing,34,2,0,0,0,4,1,0,0,0,0,0,0,4,23,0.1666666666666666,updconfs.com,,12.0,1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.2516291673878226,-1,-1,-1
75,http://etoc.biz/g766d4ft,phishing,24,1,0,0,0,3,1,0,0,0,0,0,0,4,15,0.25,etoc.biz,,8.0,1,0,-1,biz,0,1,0,-1,1,0,-1,-1,1,3.0,1,-1,-1
76,http://updat120.clanteam.com,phishing,28,2,0,0,0,2,1,0,0,0,0,0,0,3,20,0.1428571428571428,updat120.clanteam.com,,21.0,1,1,-1,com,1,1,0,-1,0,0,-1,-1,1,3.7849418274376423,1,1,-1
77,https://moesrealm.com/mp3-music/CDs/jerry-cantrell-degradation-trip.php,legitimate,71,2,0,4,0,5,1,0,0,0,0,0,0,1,58,0.0169491525423728,moesrealm.com,,13.0,-1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.0269868333592878,1,-1,-1
78,https://scottshaw.info/,legitimate,23,1,0,0,0,3,1,0,0,0,0,0,0,0,18,0.0,scottshaw.info,,14.0,-1,0,-1,info,0,1,0,-1,1,0,-1,-1,1,3.378783493486176,-1,-1,-1
79,https://telegraph.co.uk/culture/music/rockandpopfeatures/8794589/Adam-Cohen-his-fathers-son.html,legitimate,96,3,0,4,0,7,1,0,0,0,0,0,0,7,74,0.0933333333333333,telegraph.co.uk,,15.0,-1,0,-1,co.uk,0,1,0,-1,5,0,-1,-1,1,3.640223928941852,1,-1,1
80,http://contentmagnetfortunes.com/banners/set2/MjVDUR.php,phishing,56,2,0,0,0,5,1,0,0,0,0,0,0,1,47,0.0208333333333333,contentmagnetfortunes.com,,25.0,1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.463465189601647,-1,-1,-1
81,https://genforum.genealogy.com/foster/all.html,legitimate,46,3,0,0,0,4,1,0,0,0,0,0,0,0,38,0.0,genforum.genealogy.com,,22.0,-1,0,-1,com,1,1,0,-1,2,0,-1,-1,1,3.5383105956150063,1,1,-1
82,http://albel.intnet.mu/File/file_doc.php,phishing,40,3,0,0,1,4,1,0,0,0,0,0,0,0,31,0.0,albel.intnet.mu,,15.0,1,0,-1,mu,1,1,0,-1,2,0,-1,-1,1,3.240223928941852,1,1,-1
83,http://beauty-plus.co.uk/tmp/https:/atendimento/,phishing,48,2,0,1,0,6,1,0,0,0,0,0,0,0,37,0.0,beauty-plus.co.uk,,17.0,1,0,1,co.uk,0,1,0,-1,4,0,-1,1,1,3.690116517593665,1,-1,-1
84,http://generalgrass.com.br/Config/6cbfeebff87904ff1a2b19dfd0867a28/Up-dating.php,phishing,80,3,0,1,0,5,1,0,0,0,0,0,0,16,54,0.2909090909090909,generalgrass.com.br,,19.0,1,0,-1,com.br,0,1,0,-1,3,0,-1,-1,1,3.471354487013929,-1,-1,-1
85,http://hyundaitanphu.vn/wp-content/themes/bazar/theme/templates/portfolios/simply/css/submit/048362caed2fc782f59f7d72e18fca92,phishing,125,1,0,1,0,12,1,0,0,0,0,0,0,19,91,0.2065217391304347,hyundaitanphu.vn,,16.0,1,0,-1,vn,0,1,0,-1,10,0,-1,-1,1,3.327819531114783,-1,-1,-1
86,https://wn.com/Memphis_Tigers_basketball,legitimate,40,1,0,0,2,3,1,0,0,0,0,0,0,0,33,0.0,wn.com,,6.0,-1,0,-1,com,0,1,0,-1,1,0,-1,-1,1,2.584962500721156,-1,-1,1
87,https://availableimages.com/celebs/c/christy-chung/pictures.html,legitimate,64,2,0,1,0,6,1,0,0,0,0,0,0,0,54,0.0,availableimages.com,,19.0,-1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,3.4058222502856905,1,1,-1
88,https://en.wikipedia.org/wiki/Guy_Street,legitimate,40,2,0,0,1,4,1,0,0,0,0,0,0,0,32,0.0,en.wikipedia.org,,16.0,-1,0,-1,org,1,1,0,-1,2,0,-1,-1,1,3.452819531114783,1,1,-1
89,http://w3hostingserver.com/8g74crec?alouorwtfnn=ypvhgojxk,phishing,57,1,0,0,0,3,1,0,1,0,0,1,0,4,46,0.0851063829787234,w3hostingserver.com,,19.0,1,1,-1,com,0,1,0,-1,1,0,-1,-1,1,3.826874881864638,-1,-1,-1
90,https://msn.foxsports.com/nfl/player/charles-johnson/469395,legitimate,59,2,0,1,0,6,1,0,0,0,0,0,0,6,43,0.1363636363636363,msn.foxsports.com,,17.0,-1,0,-1,com,1,1,0,-1,4,0,-1,-1,1,3.29277019393699,1,1,-1
91,http://crisvera.com/~highbrai/gpoconstruye.com/cgi-bin/W.html,phishing,61,3,0,1,0,6,1,0,0,0,0,0,0,0,49,0.0,crisvera.com,,12.0,1,0,-1,com,0,1,0,-1,4,0,-1,-1,1,3.2516291673878226,1,-1,-1
92,http://mnfelfmffalmlabf.net /,phishing,29,1,0,0,0,3,1,0,0,0,0,0,0,0,23,0.0,mnfelfmffalmlabf.net,,20.0,1,0,-1,net,0,1,0,-1,1,0,-1,-1,1,2.965957320949175,-1,-1,-1
93,https://adultdvdempire.com/24828/juliet-anderson-pornstars.html,legitimate,63,2,0,2,0,4,1,0,0,0,0,0,0,5,49,0.1,adultdvdempire.com,,18.0,-1,0,-1,com,0,1,0,-1,2,0,-1,-1,1,3.683542362433231,1,-1,0
94,http://bjcurio.com/js/index.htm?ref=http://zkszuoqus.battle.net/d3/en/index,phishing,75,4,0,0,0,9,2,0,1,0,0,1,0,1,57,0.0172413793103448,bjcurio.com,,11.0,1,0,-1,com,0,1,0,-1,2,1,-1,-1,1,3.095795255000934,1,1,-1
95,http://anemosananeosis.gr/js/ScreenDrop/,phishing,40,1,0,0,0,5,1,0,0,0,0,0,0,0,33,0.0,anemosananeosis.gr,,18.0,1,0,-1,gr,0,1,0,-1,3,0,-1,-1,1,3.155221528859512,-1,-1,-1
96,https://modsquadgames.com/minecraft/wp-includes/x4d/121auto1secureRE/121auto1secureR/index.php?email=abuse@tcb-bank.com.tw,phishing,122,4,1,2,0,8,1,0,1,0,0,1,0,9,95,0.09375,modsquadgames.com,,17.0,-1,0,-1,com,0,1,0,-1,6,1,-1,-1,1,3.3371753411230767,1,1,-1
97,http://offworldventures.com/eselenology/language/checkout_s_ccess1.html,phishing,71,2,0,0,2,5,1,0,0,0,0,0,0,1,60,0.0163934426229508,offworldventures.com,,20.0,1,0,-1,com,0,1,0,-1,3,0,-1,-1,1,3.784183719779189,1,1,-1
98,http://howsenet.co.uk/blog/profile/,phishing,35,2,0,0,0,5,1,0,0,0,0,0,0,0,27,0.0,howsenet.co.uk,,14.0,1,0,-1,co.uk,0,1,1,-1,3,0,-1,-1,1,3.378783493486176,1,1,-1
